3/23/2026, 1:51:47 PM	0x310	00	87	00	00	00	00	00	00	00	86	00	00	00	00	00	00
3/23/2026, 1:51:46 PM	0x13F	00	0F	57	00	-	-	-	-	00	0F	43	00	-	-	-	-
3/23/2026, 1:51:43 PM	0x13F	00	0F	48	00	-	-	-	-	00	0F	57	00	-	-	-	-
3/23/2026, 1:51:39 PM	0x13F	00	0F	5B	00	-	-	-	-	00	0F	48	00	-	-	-	-
3/23/2026, 1:51:37 PM	0x3B9	00	00	00	00	27	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:51:35 PM	0x13F	00	0F	45	00	-	-	-	-	00	0F	5B	00	-	-	-	-
3/23/2026, 1:51:33 PM	0x13F	00	0F	34	00	-	-	-	-	00	0F	45	00	-	-	-	-
3/23/2026, 1:51:32 PM	0x13F	00	0F	48	00	-	-	-	-	00	0F	34	00	-	-	-	-
3/23/2026, 1:51:30 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	27	28	-	-
3/23/2026, 1:51:25 PM	0x13F	00	0F	29	00	-	-	-	-	00	0F	48	00	-	-	-	-
3/23/2026, 1:51:23 PM	0x13F	00	0F	3C	00	-	-	-	-	00	0F	29	00	-	-	-	-
3/23/2026, 1:51:22 PM	0x3B9	00	00	00	00	2A	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:51:17 PM	0x13F	00	0F	54	00	-	-	-	-	00	0F	3C	00	-	-	-	-
3/23/2026, 1:51:16 PM	0x13F	00	0F	53	00	-	-	-	-	00	0F	54	00	-	-	-	-
3/23/2026, 1:51:15 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	2A	28	-	-
3/23/2026, 1:51:14 PM	0x13F	00	0F	7E	00	-	-	-	-	00	0F	53	00	-	-	-	-
3/23/2026, 1:51:10 PM	0x13F	00	0F	7D	00	-	-	-	-	00	0F	7E	00	-	-	-	-
3/23/2026, 1:51:08 PM	0x3B9	00	00	00	00	2A	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:51:07 PM	0x13F	00	0F	6F	00	-	-	-	-	00	0F	7D	00	-	-	-	-
3/23/2026, 1:51:04 PM	0x13F	00	0F	86	00	-	-	-	-	00	0F	6F	00	-	-	-	-
3/23/2026, 1:51:02 PM	0x13F	00	0F	93	00	-	-	-	-	00	0F	86	00	-	-	-	-
3/23/2026, 1:51:01 PM	0x3B9	00	00	00	00	27	28	-	-	00	00	00	00	2A	28	-	-
3/23/2026, 1:50:59 PM	0x13F	00	0F	83	00	-	-	-	-	00	0F	93	00	-	-	-	-
3/23/2026, 1:50:54 PM	0x13F	00	0F	99	00	-	-	-	-	00	0F	83	00	-	-	-	-
3/23/2026, 1:50:52 PM	0x13F	00	0F	7D	00	-	-	-	-	00	0F	99	00	-	-	-	-
3/23/2026, 1:50:50 PM	0x13F	00	0F	4F	00	-	-	-	-	00	0F	7D	00	-	-	-	-
3/23/2026, 1:50:49 PM	0x13F	00	0F	44	00	-	-	-	-	00	0F	4F	00	-	-	-	-
3/23/2026, 1:50:46 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	27	28	-	-
3/23/2026, 1:50:43 PM	0x13F	00	0F	0B	00	-	-	-	-	00	0F	44	00	-	-	-	-
3/23/2026, 1:50:41 PM	0x13F	00	0E	D9	00	-	-	-	-	00	0F	0B	00	-	-	-	-
3/23/2026, 1:50:39 PM	0x3B9	00	00	00	00	2A	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:50:38 PM	0x13F	00	0E	C4	00	-	-	-	-	00	0E	D9	00	-	-	-	-
3/23/2026, 1:50:34 PM	0x13F	00	0E	AC	00	-	-	-	-	00	0E	C4	00	-	-	-	-
3/23/2026, 1:50:33 PM	0x13F	00	0E	70	00	-	-	-	-	00	0E	AC	00	-	-	-	-
3/23/2026, 1:50:32 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	2A	28	-	-
3/23/2026, 1:50:29 PM	0x13F	00	0E	71	00	-	-	-	-	00	0E	70	00	-	-	-	-
3/23/2026, 1:50:26 PM	0x13F	00	0E	37	00	-	-	-	-	00	0E	71	00	-	-	-	-
3/23/2026, 1:50:25 PM	0x3B9	00	00	00	00	27	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:50:21 PM	0x13F	00	0E	14	00	-	-	-	-	00	0E	37	00	-	-	-	-
3/23/2026, 1:50:18 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	27	28	-	-
3/23/2026, 1:50:16 PM	0x13F	00	0E	08	00	-	-	-	-	00	0E	14	00	-	-	-	-
3/23/2026, 1:50:13 PM	0x13F	00	0D	F7	00	-	-	-	-	00	0E	08	00	-	-	-	-
3/23/2026, 1:50:11 PM	0x3B9	00	00	00	00	27	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:50:09 PM	0x13F	00	0E	17	00	-	-	-	-	00	0D	F7	00	-	-	-	-
3/23/2026, 1:50:07 PM	0x13F	00	0E	0D	00	-	-	-	-	00	0E	17	00	-	-	-	-
3/23/2026, 1:50:04 PM	0x13F	00	0D	EA	00	-	-	-	-	00	0E	0D	00	-	-	-	-
3/23/2026, 1:50:04 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	27	28	-	-
3/23/2026, 1:50:00 PM	0x13F	00	0E	06	00	-	-	-	-	00	0D	EA	00	-	-	-	-
3/23/2026, 1:49:57 PM	0x13F	00	0D	FE	00	-	-	-	-	00	0E	06	00	-	-	-	-
3/23/2026, 1:49:57 PM	0x3B9	00	00	00	00	27	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:49:55 PM	0x13F	00	0D	ED	00	-	-	-	-	00	0D	FE	00	-	-	-	-
3/23/2026, 1:49:52 PM	0x13F	00	0D	F0	00	-	-	-	-	00	0D	ED	00	-	-	-	-
3/23/2026, 1:49:50 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	27	28	-	-
3/23/2026, 1:49:48 PM	0x13F	00	0D	EF	00	-	-	-	-	00	0D	F0	00	-	-	-	-
3/23/2026, 1:49:45 PM	0x13F	00	0D	D5	00	-	-	-	-	00	0D	EF	00	-	-	-	-
3/23/2026, 1:49:42 PM	0x3B9	00	00	00	00	27	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:49:41 PM	0x13F	00	0D	FF	00	-	-	-	-	00	0D	D5	00	-	-	-	-
3/23/2026, 1:49:37 PM	0x13F	00	0D	F4	00	-	-	-	-	00	0D	FF	00	-	-	-	-
3/23/2026, 1:49:36 PM	0x13F	00	0D	DE	00	-	-	-	-	00	0D	F4	00	-	-	-	-
3/23/2026, 1:49:32 PM	0x13F	00	0D	F6	00	-	-	-	-	00	0D	DE	00	-	-	-	-
3/23/2026, 1:49:29 PM	0x13F	00	0D	F3	00	-	-	-	-	00	0D	F6	00	-	-	-	-
3/23/2026, 1:49:24 PM	0x13F	00	0D	CE	00	-	-	-	-	00	0D	F3	00	-	-	-	-
3/23/2026, 1:49:22 PM	0x7E8	04	41	42	36	13	00	00	00	03	41	45	00	00	00	00	00
3/23/2026, 1:49:21 PM	0x13F	00	0D	F2	00	-	-	-	-	00	0D	CE	00	-	-	-	-
3/23/2026, 1:49:20 PM	0x3B9	00	00	00	00	29	28	-	-	00	00	00	00	27	28	-	-
3/23/2026, 1:49:19 PM	0x13F	00	0E	05	00	-	-	-	-	00	0D	F2	00	-	-	-	-
3/23/2026, 1:49:15 PM	0x13F	00	0D	EC	00	-	-	-	-	00	0E	05	00	-	-	-	-
3/23/2026, 1:49:14 PM	0x7E8	06	41	40	68	00	00	00	00	04	41	42	36	13	00	00	00
3/23/2026, 1:49:10 PM	0x3B9	00	00	00	00	2A	28	-	-	00	00	00	00	29	28	-	-
3/23/2026, 1:49:09 PM	0x13F	00	0D	F4	00	-	-	-	-	00	0D	EC	00	-	-	-	-
3/23/2026, 1:49:07 PM	0x13F	00	0D	ED	00	-	-	-	-	00	0D	F4	00	-	-	-	-
3/23/2026, 1:49:03 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2A	28	-	-
3/23/2026, 1:49:01 PM	0x13F	00	0D	E0	00	-	-	-	-	00	0D	ED	00	-	-	-	-
3/23/2026, 1:48:59 PM	0x13F	00	0D	F9	00	-	-	-	-	00	0D	E0	00	-	-	-	-
